province_name,psgc_province,city_name,city_name_psgc,brgy_name,psgc,district,subdistrict,region,region_psgc,region_name_short
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 22 (POB.),041005069,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 23 (POB.),041005070,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 24 (POB.),041005071,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 3 (POB.),041005072,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 4 (POB.),041005073,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 5 (POB.),041005074,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 6 (POB.),041005075,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 7 (POB.),041005076,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 8 (POB.),041005077,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,BARANGAY 9 (POB.),041005078,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SAMPAGA,041005082,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,"SAN AGAPITO, ISLA VERDE",041005083,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,"SAN AGUSTIN KANLURAN, ISLA VERDE",041005084,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,"SAN AGUSTIN SILANGAN, ISLA VERDE",041005085,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,"SAN ANDRES, ISLA VERDE",041005087,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,"SAN ANTONIO, ISLA VERDE",041005088,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SAN ISIDRO,041005090,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SAN JOSE SICO,041005092,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SAN MIGUEL,041005093,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SAN PEDRO,041005094,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SANTA CLARA,041005095,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SANTA RITA APLAYA,041005096,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SANTA RITA KARSADA,041005097,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SANTO DOMINGO,041005099,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SANTO NI O,041005100,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SIMLONG,041005101,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SIRANG LUPA,041005102,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SOROSORO IBABA,041005103,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SOROSORO ILAYA,041005104,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,SOROSORO KARSADA,041005105,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TABANGAO APLAYA,041005106,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TABANGAO AMBULONG,041005107,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TABANGAO DAO,041005109,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TALAHIB PANDAYAN,041005110,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TALAHIB PAYAPA,041005111,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TALUMPOK KANLURAN,041005112,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TALUMPOK SILANGAN,041005113,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TINGA ITAAS,041005114,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TINGA LABAK,041005115,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,TULO,041005116,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BATANGAS CITY (CAPITAL),041005000,WAWA,041005117,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,ALAGAO,041006001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,APLAYA,041006002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,AS-IS,041006003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BAGONG SILANG,041006004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BAGUILAWA,041006005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BALAYONG,041006006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BARANGAY I (POB.),041006007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BARANGAY II (POB.),041006008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BARANGAY III (POB.),041006009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BARANGAY IV (POB.),041006010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,BOLO,041006011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,COLVO,041006012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,CUPANG,041006013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,DURUNGAO,041006014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,GULIBAY,041006015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,INICBULAN,041006016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,LOCLOC,041006018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,MAGALANG-GALANG,041006019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,MALINDIG,041006020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,MANALUPONG,041006021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,MANGHINAO PROPER,041006022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,MANGHINAO UNO,041006023,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,NEW DANGLAYAN,041006024,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,ORENSE,041006025,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,PITUGO,041006026,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,RIZAL,041006028,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAMPAGUITA,041006029,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN AGUSTIN,041006030,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN ANDRES PROPER,041006031,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN ANDRES UNO,041006032,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN DIEGO,041006033,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN MIGUEL,041006034,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN PABLO,041006035,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN PEDRO,041006036,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN ROQUE,041006037,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN TEODORO,041006038,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SAN VICENTE,041006039,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SANTA MARIA,041006041,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SANTO DOMINGO,041006042,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,BAUAN,041006000,SINALA,041006044,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BAGONG TUBIG,041007001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BACLAS,041007002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BALIMBING,041007003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BAMBANG,041007004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BARANGAY 1 (POB.),041007006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BARANGAY 2 (POB.),041007007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BARANGAY 3 (POB.),041007008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BARANGAY 4 (POB.),041007009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BARANGAY 5 (POB.),041007010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BARANGAY 6 (POB.),041007011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,BISAYA,041007012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,CAHIL,041007013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,CALUANGAN,041007014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,CALANTAS,041007015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,CAMASTILISAN,041007016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,CORAL NI LOPEZ,041007017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,CORAL NI BACAL,041007018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,DACANLAO,041007019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,DILA,041007020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,LOMA,041007021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,LUMBANG CALZADA,041007022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,LUMBANG NA BATA,041007023,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,LUMBANG NA MATANDA,041007024,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,MADALUNOT,041007025,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,MAKINA,041007027,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,MATIPOK,041007028,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,MUNTING CORAL,041007030,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,NIYUGAN,041007031,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,PANTAY,041007032,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,PUTING BATO WEST,041007033,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,PUTING KAHOY,041007034,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,PUTING BATO EAST,041007035,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,QUISUMBING,041007036,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,SALONG,041007037,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,SAN RAFAEL,041007038,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,SINISIAN,041007039,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,TAKLANG ANAK,041007041,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,TALISAY,041007042,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,TAMAYO,041007043,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALACA,041007000,TIMBAIN,041007044,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BAGONG SILANG,041008001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BAHA,041008002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BALIBAGO,041008003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BALITOC,041008004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BIGA,041008005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BUCAL,041008006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,CARLOSA,041008007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,CARRETUNAN,041008008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,ENCARNACION,041008009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,GULOD,041008010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,HUKAY,041008011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,LUCSUHIN,041008013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,LUYA,041008014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,PARAISO,041008015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BARANGAY 1 (POB.),041008016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BARANGAY 2 (POB.),041008017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BARANGAY 3 (POB.),041008018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,BARANGAY 4 (POB.),041008019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,QUILITISAN,041008020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,REAL,041008021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,SAMBUNGAN,041008022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,SANTA ANA,041008023,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,TALIBAYOG,041008026,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,TALISAY,041008027,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CALATAGAN,041008000,TANAGAN,041008028,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BALAGBAG,041009001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BUNGAHAN,041009002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,CALUMAYIN,041009003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,DALIPIT EAST,041009005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,DALIPIT WEST,041009006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,DITA,041009007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,DON JUAN,041009008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,EMMANUEL,041009009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,IBABAO,041009010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,LABAC,041009011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,PINAGKAISAHAN,041009012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,SAN FELIPE,041009013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,SAN ISIDRO,041009014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 1 (POB.),041009015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 2 (POB.),041009016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 3 (POB.),041009017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 4 (POB.),041009018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 5 (POB.),041009019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 6 (POB.),041009020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 7 (POB.),041009021,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,CUENCA,041009000,BARANGAY 8 (POB.),041009022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,BAGO,041010001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,BALANGA,041010002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,BUNGAHAN,041010003,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,CALAMIAS,041010004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,CATANDALA,041010005,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,COLIAT,041010006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,DAYAPAN,041010007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,LAPU-LAPU,041010008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,LUCSUHIN,041010009,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,MABALOR,041010010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,MALAININ,041010011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,MATALA,041010012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,MUNTING-TUBIG,041010013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,PALINDAN,041010014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,PANGAO,041010015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,PANGHAYAAN,041010016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,POBLACION,041010017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,QUILO,041010018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,SABANG,041010019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,SALABAN I,041010020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,SAN AGUSTIN,041010022,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,SANDALAN,041010023,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,SANTO NI O,041010024,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,TALAIBON,041010025,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,TULAY NA PATPAT,041010027,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,IBAAN,041010000,SALABAN II,041010028,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,AS-IS,041011001,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BALAKILONG,041011002,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BERINAYAN,041011004,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BUGAAN EAST,041011006,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BUGAAN WEST,041011007,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BUSO-BUSO,041011008,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,DAYAP ITAAS,041011010,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,GULOD,041011011,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,J. LEVISTE,041011012,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,MOLINETE,041011013,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,NIYUGAN,041011014,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,PALIPARAN,041011015,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BARANGAY 1 (POB.),041011016,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BARANGAY 2 (POB.),041011017,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BARANGAY 3 (POB.),041011018,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BARANGAY 4 (POB.),041011019,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,BARANGAY 5 (POB.),041011020,,,REGION IV-A (CALABARZON),040000000,IV-A
BATANGAS,041000000,LAUREL,041011000,SAN GABRIEL,041011021,,,REGION IV-A (CALABARZON),040000000,IV-A
